Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5031429_001";"France 2";"2013-06-11T17:53:01+01:00";"2013-06-11T17:55:22+01:00";"2013-06-11";"141";"[Interprogrammes F2 de 17 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 17 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39069";""
"5031430_001";"France 2";"2013-06-11T17:55:22+01:00";"2013-06-11T18:34:58+01:00";"2013-06-11";"2376";"On n'demande qu'à en rire : [émission du 11 juin 2013]";"On n'demande qu'à en rire";"";"";"Coproduction";"Tout sur l'Ecran, 2013 (Producteur)|France Télévisions, 2013 (Producteur)|Ruq Productions, 2013 (Producteur)";"humour|sketch|humoriste";"Metayer, Eric (Participant)|Ruquier, Laurent (Producteur)|Ruquier, Laurent (Auteur de l'idée originale)|Michalak, Jérémy (Présentateur)|Ben-humoriste (Interprète)|Druet, Nicolas (Réalisateur)|Robic, Séverine (Interprète)|Garnier, Cyril (Interprète)|Bernier, Michèle (Participant)|Benguigui, Jean (Participant)|Barma, Catherine (Participant)|Barma, Catherine (Producteur)|Sentou, Guillaume (Interprète)";"Magazine";"Humour";"99881";"52512891"
"5031431_001";"France 2";"2013-06-11T18:34:58+01:00";"2013-06-11T18:44:52+01:00";"2013-06-11";"594";"[Interprogrammes F2 de 18 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 18 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031432_001";"France 2";"2013-06-11T18:44:52+01:00";"2013-06-11T19:22:21+01:00";"2013-06-11";"2249";"Mot de passe : [émission du 11 juin 2013]";"Mot de passe";"";"";"Coproduction";"";"";"Sabatier, Patrick (Présentateur)";"Jeu";"";"38274";"52512757"
"5031433_001";"France 2";"2013-06-11T19:22:21+01:00";"2013-06-11T19:26:38+01:00";"2013-06-11";"257";"[Interprogrammes F2 de 19 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 19 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5031434_001";"France 2";"2013-06-11T19:26:38+01:00";"2013-06-11T19:28:18+01:00";"2013-06-11";"100";"Météo 2 : [émission du 11 Juin 2013]";"Météo 2";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"46932";"52524679"
"5031435_001";"France 2";"2013-06-11T19:28:18+01:00";"2013-06-11T19:51:53+01:00";"2013-06-11";"1415";"N'oubliez pas les paroles : [émission du 11 juin 2013]";"N'oubliez pas les paroles";"";"";"Coproduction";"";"";"Nagui-présentateur (Présentateur)";"Jeu";"";"18725";"52512885"
"5031436_001";"France 2";"2013-06-11T19:51:53+01:00";"2013-06-11T19:52:01+01:00";"2013-06-11";"8";"[Interprogrammes F2 de 19 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 19 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5031437_001";"France 2";"2013-06-11T19:52:01+01:00";"2013-06-11T19:53:04+01:00";"2013-06-11";"63";"Mitry Mory, France";"Le monde à velo";"";"Robert, né en 1911, recordman du monde de l'heure et des 100 kilomètres. Il veut prouver qu'on peut encore faire de grandes choses à 100 ans !";"Production propre";"France Télévisions, 2013 (Producteur)";"troisième âge|cycliste-loisir|tour de France|centenaire";"Garrigues, Jean (Auteur de l'idée originale)|Garrigues, Jean (Réalisateur)";"Magazine";"Sports";"116441";""
"5031438_001";"France 2";"2013-06-11T19:53:04+01:00";"2013-06-11T19:58:02+01:00";"2013-06-11";"298";"[Interprogrammes F2 de 19 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 19 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"53209";""
"5031439_001";"France 2";"2013-06-11T19:58:02+01:00";"2013-06-11T20:40:45+01:00";"2013-06-11";"2563";"20 heures : [émission du 11 juin 2013]";"20 heures";"";"";"Production propre";"";"";"Leroux, Jean Pierre (Réalisateur)|Doucet Bon, Pascal (Rédacteur en chef)|Brillie, Lucy (Responsable d'édition)|Gardet, Agnès (Rédacteur en chef)|Barbeyrac, Thibaud de (Rédacteur en chef)|Pujadas, David (Présentateur)";"Journal télévisé";"";"91748";"52524680"
"5031440_001";"France 2";"2013-06-11T20:40:45+01:00";"2013-06-11T20:42:16+01:00";"2013-06-11";"91";"[Interprogrammes F2 de 20 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 20 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39067";""
"5031441_001";"France 2";"2013-06-11T20:42:16+01:00";"2013-06-11T20:43:37+01:00";"2013-06-11";"81";"Les souliers de Marie Antoinette";"Histoire d'un rêve";"";"";"Achat de droits de diffusion";"R & G Productions, 2013 (Producteur)";"";"Revon, Jérôme (Réalisateur)|Luciani, Paul (Réalisateur)|Boucher, Hélène (Présentateur)";"Mini programme";"";"114016";"52512446"
"5031442_001";"France 2";"2013-06-11T20:43:37+01:00";"2013-06-11T20:43:58+01:00";"2013-06-11";"21";"[Interprogrammes F2 de 20 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 20 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031443_001";"France 2";"2013-06-11T20:43:58+01:00";"2013-06-11T20:45:08+01:00";"2013-06-11";"70";"Karim Oumnia, chef d'entreprise";"Mon parcours gagnant";"";"Karim OUMNIA, chef d'entreprise de 45 ans, fait ses études à Alger puis aux Mines à Nancy, les débuts difficiles, la création de son entreprise, l'appel du Président Chirac à l'accompagner pour une visite en Algérie.";"Pré achat droits de diffusion";"Electron Libre Productions, 2013 (Producteur)|France Télévisions, 2013 (Avec la participation de)";"immigration|chef d'entreprise|création d'entreprise";"Kazan, Michaël (Producteur)|Chebbi, Yannis (Producteur)|Valluet, Matthieu (Réalisateur)|Oumnia, Karim (Participant)";"Témoignage|Série";"Société";"116442";"52531576"
"5031444_001";"France 2";"2013-06-11T20:45:08+01:00";"2013-06-11T20:46:46+01:00";"2013-06-11";"98";"[Interprogrammes F2 de 20 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 20 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031445_001";"France 2";"2013-06-11T20:46:46+01:00";"2013-06-11T20:50:06+01:00";"2013-06-11";"200";"Météo 2 : [émission du 11 Juin 2013]";"Météo 2";"";"";"Production propre";"France 2, 2013 (Producteur)";"";"";"Message info";"Informations pratiques";"46932";"52524681"
"5031446_001";"France 2";"2013-06-11T20:50:06+01:00";"2013-06-11T22:50:48+01:00";"2013-06-11";"7242";"Le scandale de l'évasion fiscale : révélations sur les milliards qui nous manquent";"Cash investigation";"";"Magazine d'investigation présenté par Elise LUCET. Il se compose d'un long reportage construit sous forme d'enquête sur l'évasion ficale, suivi d'un plateau où débattent Christian CHAVAGNEUX, Edouard MARTIN et Pascal SAINT-AMANS. Le reportage donne largement la parole à Hervé FALCIANI parti avec une liste d'évadés fiscaux de HSBC Suisse.
L'enquête s'oriente ensuite sur les pratiques des multinationales pour échapper à la fraude : Amazon, Mittal et BAT, et donne la parole à de nombreux politiques.";"Pré achat droits de diffusion";"Premières Lignes Télévision, 2013 (Producteur)|France Télévisions, 2013 (Avec la participation de)";"évasion monétaire|Luxembourg|fraude|fiscalité|entreprise privée";"Lucet, Elise (Rédacteur en chef)|Lucet, Elise (Présentateur)|Hermann, Luc (Producteur)|Moreira, Paul (Producteur)|Canet, Jean Pierre (Rédacteur en chef)|Oberti, Valentine (Réalisateur)|Lanos, Wandrille (Réalisateur)|Perrin, Edouard (Réalisateur)|Richard, Laurent (Rédacteur en chef)";"Magazine|Reportage";"Information";"109840";"52453101"
"5031447_001";"France 2";"2013-06-11T22:50:48+01:00";"2013-06-11T22:51:46+01:00";"2013-06-11";"58";"[Interprogrammes F2 de 22 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 22 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39067";""
"5031448_001";"France 2";"2013-06-11T22:51:46+01:00";"2013-06-11T22:52:49+01:00";"2013-06-11";"63";"La Solitaire du Figaro : [émission du 11 juin 2013]";"L'image du jour. [Voile]";"";"";"Production propre";"France Télévisions, 2013 (Producteur)";"";"";"Mini programme";"Sports";"110737";"52512660"
"5031449_001";"France 2";"2013-06-11T22:52:49+01:00";"2013-06-11T22:54:49+01:00";"2013-06-11";"120";"[Interprogrammes F2 de 22 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 22 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"38406";""
"5031450_001";"France 2";"2013-06-11T22:54:49+01:00";"2013-06-11T23:59:43+01:00";"2013-06-11";"3894";"Infrarouge : [programme du 11 juin 2013]";"";"Infrarouge";"";"Production propre";"France Télévisions, 2012 (Producteur)";"";"";"Tranche horaire";"";"3416";""
"5031451_001";"France 2";"2013-06-11T22:55:48+01:00";"2013-06-11T23:59:07+01:00";"2013-06-11";"3799";"Dans le secret du crime financier";"";"Infrarouge";"Enquête sur les criminels en col blanc de la Finance et les crises islandaise, grecque et espagnole. Alternance d'interview de témoins et commentaire off sur images factuelles scandent cette enquête, qui cherche à expliciter les causes et mécanismes des faillites. Retour sur la genèse avec la crise des subprimes, l'interaction du politique et du financier avec l'éclairage de Jean-François GAYRAUD. 
En Islande, les ""nouveaux viking"" ont profité de la dérégulation du marché et de l'appui des banques pour faire fortune. Interview de Lara ANA qui a analysé les raisons de la faillite, et de l'ex premier ministre : Geir HAARDE, poursuivi par la justice de son pays pour la politique menée. Goldman Sachs a positionné ses cadres dans les plus hautes instances politiques européennes. 
En Grèce, l'ex ministre de l'Intérieur, Prokopis PAVLOPOULOS et Louka KATSELI dénoncent le rôle de la troïka de l'Union européenne et des grandes banques dans l'effondrement du pays. Deux cadres du Crédit agricole grec témoignent de l'élimination de leur établissement. 
En Espagne, la spéculation immobilière des banques, les expulsions et la crise explicités par Martine SICARD, artiste peintre et Stéphane GRUESO, cinéaste.
Vernos VERNICOS, armateur grec présente sa flotte, et évoque la situation économique de son pays. Sans ressource et sans couverture sociale, les Grecs sont soignés chez Médecins du monde. Faillite et pauvreté de la ville d'Acharnon. 
Témoignage de Stéphane GATIGNON, maire de Sevran qui avait entamé une grève de la faim pour alterter sur les besoins structurels de sa commune. Stéphane TROUSSEL évoque d'impossibles choix budgétaires. Claudy LEBRETON, président de l'assemblée des départements de France trouve inacceptable la gestion libérale des territoires.
La ""révolution des casseroles"" islandaise évoquée par Thor SIGURDSSON et Karine ODDSDOTTIR et ses solutions (nationalisation des banques, refus de la dette, démocratisation participative).";"Production propre";"France Télévisions, 2013 (Producteur)";"banque|spéculation|scandale financier|crise économique|dette|Islande|Union européenne|Sevran|immobilier|Espagne|expulsion|économie|Grèce|faillite|finance|pauvreté";"Cotta, Jacques (Réalisateur)|Martin, Pascal (Réalisateur)|Lebreton, Claudy (Participant)|Gatignon, Stéphane (Participant)|Gayraud, Jean François (Participant)|Sicard, Martine (Participant)|Pavlopoulos, Prokopis (Participant)|Haarde, Geir (Participant)|Troussel, Stéphane (Participant)";"Documentaire";"";"116464";"52453110"
"5031452_001";"France 2";"2013-06-11T23:59:43+01:00";"2013-06-12T00:00:42+01:00";"2013-06-11";"59";"[Interprogrammes F2 de 23 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 23 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031453_001";"France 2";"2013-06-12T00:00:42+01:00";"2013-06-12T01:00:55+01:00";"2013-06-11";"3613";"Infrarouge : [programme du 11 juin 2013]";"";"Infrarouge";"";"Production propre";"France Télévisions, 2012 (Producteur)";"";"";"Tranche horaire";"";"3416";""
"5031454_001";"France 2";"2013-06-12T00:00:48+01:00";"2013-06-12T01:00:48+01:00";"2013-06-11";"3600";"Un homme presque parfait";"";"Infrarouge";"";"Pré achat droits de diffusion";"";"";"";"Documentaire";"Sciences";"104431";"26371609"
"5031455_001";"France 2";"2013-06-12T01:00:55+01:00";"2013-06-12T01:01:50+01:00";"2013-06-11";"55";"[Interprogrammes F2 de 1 heure : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5031456_001";"France 2";"2013-06-12T01:01:50+01:00";"2013-06-12T01:05:56+01:00";"2013-06-11";"246";"Tirage de l'Euro millions : [émission du 11 juin 2013]";"Tirage de l'Euro millions";"";"";"Mise à disposition de temps d'antenne";"";"";"";"Retransmission|Jeu";"";"88714";"52530626"
"5031457_001";"France 2";"2013-06-12T01:05:56+01:00";"2013-06-12T01:06:59+01:00";"2013-06-11";"63";"[Interprogrammes F2 de 1 heure : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5031458_001";"France 2";"2013-06-12T01:06:59+01:00";"2013-06-12T01:09:05+01:00";"2013-06-11";"126";"José Frèches : Moi, Confucius";"Dans quelle étagère";"";"";"Production propre";"France 2, 2013 (Producteur)";"";"Bonnefoy, Stephan (Réalisateur)";"Magazine";"Littérature";"16643";"52512343"
"5031459_001";"France 2";"2013-06-12T01:09:05+01:00";"2013-06-12T01:10:04+01:00";"2013-06-11";"59";"[Interprogrammes F2 de 1 heure : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031460_001";"France 2";"2013-06-12T01:10:04+01:00";"2013-06-12T01:23:24+01:00";"2013-06-11";"800";"JT nuit : [émission du 11 juin 2013]";"JT nuit";"";"";"Production propre";"";"";"Renaud, Jean Claude (Rédacteur en chef)";"Journal télévisé";"";"9281";"52524683"
"5031461_001";"France 2";"2013-06-12T01:23:24+01:00";"2013-06-12T01:25:16+01:00";"2013-06-11";"112";"Météo Outre Mer : [émission du 11 juin 2013]";"Météo Outre Mer";"";"";"Production propre";"";"";"";"Message info";"Informations pratiques";"108259";"52524685"
"5031462_001";"France 2";"2013-06-12T01:25:16+01:00";"2013-06-12T01:25:46+01:00";"2013-06-11";"30";"[Interprogrammes F2 de 1 heure : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031463_001";"France 2";"2013-06-12T01:25:46+01:00";"2013-06-12T01:27:51+01:00";"2013-06-11";"125";"Gasandji";"CD'aujourd'hui";"";"";"Coproduction";"";"";"";"Magazine|Interview entretien";"Musique";"76078";"52524684"
"5031464_001";"France 2";"2013-06-12T01:27:51+01:00";"2013-06-12T01:28:50+01:00";"2013-06-11";"59";"[Interprogrammes F2 de 1 heure : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 1 heure]";"";"Production propre";"";"";"";"Interprogrammes";"";"13043";""
"5031465_001";"France 2";"2013-06-12T01:28:50+01:00";"2013-06-12T01:30:28+01:00";"2013-06-11";"98";"Chico & the Gypsies : 1, 2, 3 Maria";"";"";"";"Pré achat droits de diffusion";"";"";"";"Vidéo clip";"Variétés";"115966";""
"5031466_001";"France 2";"2013-06-12T01:30:28+01:00";"2013-06-12T01:58:37+01:00";"2013-06-11";"1689";"Hebdo musique mag : [émission du 8 juin 2013]";"Hebdo musique mag";"";"";"Coproduction";"";"";"";"Magazine|Reportage";"Musique";"110060";"52512443"
"5031467_001";"France 2";"2013-06-12T01:58:37+01:00";"2013-06-12T03:27:50+01:00";"2013-06-11";"5353";"Quel mariage rocambolesque";"Toute une histoire";"";"";"Achat de droits commande";"";"";"";"Magazine|Interview entretien";"Société";"9257";"52520946"
"5031671_001";"France 2";"2013-06-12T03:27:50+01:00";"2013-06-12T03:29:33+01:00";"2013-06-11";"103";"[Interprogrammes F2 de 3 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 3 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5031672_001";"France 2";"2013-06-12T03:29:33+01:00";"2013-06-12T04:09:38+01:00";"2013-06-11";"2405";"Les dessous du «made in France», trois ans après";"Envoyé spécial : la suite";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"70265";"52512402"
"5031673_001";"France 2";"2013-06-12T04:09:38+01:00";"2013-06-12T04:10:17+01:00";"2013-06-11";"39";"[Interprogrammes F2 de 4 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031674_001";"France 2";"2013-06-12T04:10:17+01:00";"2013-06-12T04:12:22+01:00";"2013-06-11";"125";"Gasandji";"CD'aujourd'hui";"";"";"Coproduction";"";"";"";"Magazine|Interview entretien";"Musique";"76078";""
"5031675_001";"France 2";"2013-06-12T04:12:22+01:00";"2013-06-12T04:13:14+01:00";"2013-06-11";"52";"[Interprogrammes F2 de 4 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"64834";""
"5031676_001";"France 2";"2013-06-12T04:13:14+01:00";"2013-06-12T04:38:56+01:00";"2013-06-11";"1542";"Mer morte";"Voyage au bout du monde";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire|Série";"Tourisme";"20870";"13313178"
"5031677_001";"France 2";"2013-06-12T04:38:56+01:00";"2013-06-12T04:40:40+01:00";"2013-06-11";"104";"[Interprogrammes F2 de 4 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39065";""
"5031678_001";"France 2";"2013-06-12T04:40:40+01:00";"2013-06-12T04:52:57+01:00";"2013-06-11";"737";"Bien dans ses baskets";"";"";"";"Origine non précisée";"";"";"Remiche Martynow, Anne (Réalisateur)|Dochamps, Jacques (Réalisateur)";"Documentaire";"Société";"100447";""
"5031679_001";"France 2";"2013-06-12T04:52:57+01:00";"2013-06-12T04:54:28+01:00";"2013-06-11";"91";"[Interprogrammes F2 de 4 heures : programme du 11 juin 2013]";"";"[Interprogrammes F2 de 4 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5031680_001";"France 2";"2013-06-12T04:54:28+01:00";"2013-06-12T05:48:38+01:00";"2013-06-11";"3250";"Profession : Pompier du pétrole";"Les métiers dangereux et spectaculaires";"";"";"Coproduction";"";"";"";"Documentaire|Série";"Vie professionnelle";"36493";"10494192"
"5034315_001";"France 5";"2013-06-11T05:36:18+01:00";"2013-06-11T05:36:50+01:00";"2013-06-11";"32";"[Interprogrammes FR5 de 5 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 5 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"242";""
"5034316_001";"France 5";"2013-06-11T05:36:50+01:00";"2013-06-11T06:42:16+01:00";"2013-06-11";"3926";"Fonctionnaires : le test des retraites";"C dans l'air";"";"";"Coproduction";"";"";"";"Magazine|Débat";"Société";"86541";"52270727"
"5034317_001";"France 5";"2013-06-11T06:42:16+01:00";"2013-06-11T06:45:05+01:00";"2013-06-11";"169";"[Interprogrammes FR5 de 6 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 6 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034318_001";"France 5";"2013-06-11T06:45:05+01:00";"2013-06-11T08:47:05+01:00";"2013-06-11";"7320";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"Production propre";"";"";"";"Tranche horaire";"";"104705";""
"5034319_001";"France 5";"2013-06-11T06:45:34+01:00";"2013-06-11T06:59:38+01:00";"2013-06-11";"844";"Un toutou qui a du chien";"Clifford";"Zouzous";"";"Achat de droits de diffusion";"";"";"Over, John (Réalisateur)";"Animation|Série";"Fiction";"86630";"3349390"
"5034320_001";"France 5";"2013-06-11T07:00:05+01:00";"2013-06-11T07:07:46+01:00";"2013-06-11";"461";"La chasse au trésor de mamie";"Max & Ruby";"Zouzous";"";"Achat de droits de diffusion";"";"";"Whitney, Jamie (Réalisateur)";"Animation|Série";"Fiction";"113152";"52867152"
"5034321_001";"France 5";"2013-06-11T07:22:53+01:00";"2013-06-11T07:34:50+01:00";"2013-06-11";"717";"Un gorille s'est échappé !";"Martin matin";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Série";"Fiction";"86398";"11200245"
"5034322_001";"France 5";"2013-06-11T07:34:50+01:00";"2013-06-11T07:35:07+01:00";"2013-06-11";"17";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 7 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"662";""
"5034323_001";"France 5";"2013-06-11T07:35:13+01:00";"2013-06-11T07:42:13+01:00";"2013-06-11";"420";"Ecoloman";"Mini loup";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Mège, Frédéric (Réalisateur)";"Animation|Adaptation";"Fiction";"111380";"47608226"
"5034324_001";"France 5";"2013-06-11T07:42:13+01:00";"2013-06-11T07:49:13+01:00";"2013-06-11";"420";"Emilie bégaie";"Mini loup";"Zouzous";"";"Pré achat droits de diffusion";"";"";"Mège, Frédéric (Réalisateur)";"Animation|Adaptation";"Fiction";"111380";"52580895"
"5034325_001";"France 5";"2013-06-11T07:49:13+01:00";"2013-06-11T07:49:43+01:00";"2013-06-11";"30";"[Interprogrammes FR5 de 7 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 7 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5034326_001";"France 5";"2013-06-11T07:49:49+01:00";"2013-06-11T08:01:03+01:00";"2013-06-11";"674";"Le voyage de Zou";"Zou";"Zouzous";"";"Achat de droits de diffusion";"";"";"Lelardoux, Olivier (Réalisateur)";"Animation|Adaptation";"Fiction";"113619";"44135218"
"5034327_001";"France 5";"2013-06-11T08:01:03+01:00";"2013-06-11T08:01:57+01:00";"2013-06-11";"54";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"39069";""
"5034328_001";"France 5";"2013-06-11T08:01:57+01:00";"2013-06-11T08:24:56+01:00";"2013-06-11";"1379";"La fête de la maison hantée";"Bubulle Guppies";"Zouzous";"";"Achat de droits de diffusion";"";"";"Dzalakowski, Claus (Réalisateur)";"Animation|Adaptation";"Fiction";"103456";"51494262"
"5034329_001";"France 5";"2013-06-11T08:25:23+01:00";"2013-06-11T08:36:23+01:00";"2013-06-11";"660";"L'heure de jouer à cache cache";"Tickety Toc";"Zouzous";"";"Achat de droits de diffusion";"";"";"";"Animation|Série";"Fiction";"111422";"41556106"
"5034330_001";"France 5";"2013-06-11T08:36:49+01:00";"2013-06-11T08:43:49+01:00";"2013-06-11";"420";"La balade en forêt";"T'choupi et ses amis";"Zouzous";"";"Achat de droits de diffusion";"Neria Productions, 2013 (Producteur)|Les Armateurs, 2013 (Producteur)|T.I.J.I., 2013 (Producteur)|Mélusine productions, 2013 (Producteur)";"";"Vibert, Franck (Réalisateur)|Courtin, Thierry (Auteur de l'idée originale)|Boutolleau, Vincent (Compositeur de la musique originale)|Magis, Valérie (Scénariste)|Rebaudengo, Emmanuel (Compositeur de la musique originale)";"Animation|Adaptation";"Fiction";"116040";"11661255"
"5034331_001";"France 5";"2013-06-11T08:43:49+01:00";"2013-06-11T08:46:27+01:00";"2013-06-11";"158";"Le hibou";"A table Tchoupi";"Zouzous";"";"Achat de droits de diffusion";"";"";"Bordier, Jean François (Réalisateur)";"Animation|Adaptation";"Fiction";"112223";"12351227"
"5034332_001";"France 5";"2013-06-11T08:46:27+01:00";"2013-06-11T08:46:43+01:00";"2013-06-11";"16";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"662";""
"5034333_001";"France 5";"2013-06-11T08:47:05+01:00";"2013-06-11T08:50:01+01:00";"2013-06-11";"176";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"64834";""
"5034334_001";"France 5";"2013-06-11T08:50:01+01:00";"2013-06-11T08:52:08+01:00";"2013-06-11";"127";"Assurance des moyens de paiement : utile ou pas";"Consomag";"";"";"Mise à disposition de temps d'antenne";"";"";"";"Magazine";"Informations pratiques";"49825";"52270650"
"5034335_001";"France 5";"2013-06-11T08:52:08+01:00";"2013-06-11T08:55:05+01:00";"2013-06-11";"177";"[Interprogrammes FR5 de 8 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 8 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"242";""
"5034336_001";"France 5";"2013-06-11T08:55:05+01:00";"2013-06-11T10:00:36+01:00";"2013-06-11";"3931";"Les maternelles : [émission du 11 juin 2013]";"Les maternelles";"";"";"Coproduction";"Neria Productions, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"Le Breton, Nathalie (Présentateur)|Hendrick, Pascal (Réalisateur)|Ducrez, Mathieu (Présentateur)|Grangier, Elsa (Présentateur)|Filliozat, Isabelle (Participant)|Vignali, Julia (Présentateur)";"Magazine";"";"77651";"52270706"
"5034337_001";"France 5";"2013-06-11T10:00:36+01:00";"2013-06-11T10:01:11+01:00";"2013-06-11";"35";"[Interprogrammes FR5 de 10 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 10 heures]";"";"Production propre";"";"";"";"Interprogrammes";"";"662";""
"5034338_001";"France 5";"2013-06-11T10:01:11+01:00";"2013-06-11T10:07:39+01:00";"2013-06-11";"388";"Allo Rufo : [émission du 11 juin 2013]";"Allo Rufo";"";"";"Coproduction";"Martange Production, 2013 (Producteur)|France Télévisions, 2013 (Producteur)";"";"Rufo, Marcel (Présentateur)|Emeyé, Eglantine (Présentateur)|Celerse, David (Réalisateur)";"Magazine";"Psychologie";"53168";"52270704"
"5034339_001";"France 5";"2013-06-11T10:07:39+01:00";"2013-06-11T10:12:45+01:00";"2013-06-11";"306";"[Interprogrammes FR5 de 10 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034340_001";"France 5";"2013-06-11T10:12:45+01:00";"2013-06-11T10:59:49+01:00";"2013-06-11";"2824";"La pépinière d'entreprises";"Superstructures Greensburg";"";"";"Achat de droits de diffusion";"";"";"";"Documentaire|Série";"Technologie";"97961";"17281622"
"5034341_001";"France 5";"2013-06-11T10:59:49+01:00";"2013-06-11T11:06:18+01:00";"2013-06-11";"389";"[Interprogrammes FR5 de 10 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 10 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034342_001";"France 5";"2013-06-11T11:06:18+01:00";"2013-06-11T11:55:23+01:00";"2013-06-11";"2945";"La marche des araignées de mer";"";"";"";"Achat de droits de diffusion";"";"";"Yamashita, Nobuhito (Réalisateur)|Sadasue, Akiko (Réalisateur)";"Documentaire";"Faune";"116456";"52446617"
"5034343_001";"France 5";"2013-06-11T11:55:23+01:00";"2013-06-11T11:58:53+01:00";"2013-06-11";"210";"[Interprogrammes FR5 de 11 heures : programme du 11 juin 2013]";"";"[Interprogrammes FR5 de 11 heures]";"";"Mixte";"";"";"";"Interprogrammes";"";"39067";""
"5034344_001";"France 5";"2013-06-11T11:58:53+01:00";"2013-06-11T13:35:04+01:00";"2013-06-11";"5771";"Zouzous : [programme du 11 juin 2013]";"";"Zouzous";"";"Production propre";"";"";"";"Tranche horaire";"";"104705";""
