Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"5679319_001";"France Inter";"2013-06-11T07:00:00+01:00";"2013-06-11T07:14:08+01:00";"2013-06-11";"846";"Journal 07h00 : émission du 11 juin 2013";"Journal 07h00";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679320_001";"France Inter";"2013-06-11T07:16:00+01:00";"2013-06-11T07:20:57+01:00";"2013-06-11";"297";"L'exil des jeunes";"Le zoom de la rédaction";"Le 7/9";"Reportage. Enquête sur les raisons qui poussent de nombreux jeunes a quitter la France pour travailler.
Commentaire, témoignages de deux jeunes, et interviews de Didier DELMER qui aide les entrepreneurs à s'installer à Londres, et de Michel LODOLO, directeur du Volontariat international en entreprise.";"Production propre";"Radio France, 2013 (Producteur)";"emploi|entreprise|chômage|Français à l'étranger|départ|jeunesse|travail";"Lodolo, Michel (Participant)|Galzain, Bruce de (Journaliste)|Delmer, Didier (Participant)";"Reportage";"";"0";""
"5679321_001";"France Inter";"2013-06-11T07:20:00+01:00";"2013-06-11T07:23:02+01:00";"2013-06-11";"182";"Et revoilà la taxe carbone";"L'édito éco";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Seux, Dominique (Présentateur)|Seux, Dominique (Producteur)";"Chronique";"";"0";""
"5679322_001";"France Inter";"2013-06-11T07:23:00+01:00";"2013-06-11T07:27:46+01:00";"2013-06-11";"286";"Sarah Olivier";"Encore un matin";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Varrod, Didier (Présentateur)|Varrod, Didier (Producteur)";"Chronique";"";"0";""
"5679323_001";"France Inter";"2013-06-11T07:29:00+01:00";"2013-06-11T07:30:00+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679324_001";"France Inter";"2013-06-11T07:30:00+01:00";"2013-06-11T07:41:26+01:00";"2013-06-11";"686";"Journal 07h30 : émission du 11 juin 2013";"Journal 07h30";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679325_001";"France Inter";"2013-06-11T07:42:00+01:00";"2013-06-11T07:43:00+01:00";"2013-06-11";"60";"Point route : émission du 11 juin 2013";"Point route";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679326_001";"France Inter";"2013-06-11T07:45:00+01:00";"2013-06-11T07:46:23+01:00";"2013-06-11";"83";"Le doigt sur le bouton du breaking news";"Le 7h43";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Cohen, Patrick (Présentateur)";"Chronique";"";"0";""
"5679327_001";"France Inter";"2013-06-11T07:46:00+01:00";"2013-06-11T07:49:00+01:00";"2013-06-11";"180";"Les délires de l'autopromotion présidentielle";"L'édito politique";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Legrand, Thomas (Présentateur)";"Chronique";"";"0";""
"5679328_001";"France Inter";"2013-06-11T07:49:00+01:00";"2013-06-11T07:52:03+01:00";"2013-06-11";"183";"Cache-cash";"L'éco du jour";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Lefébure, Philippe (Présentateur)|Lefébure, Philippe (Producteur)";"Chronique";"";"0";""
"5679329_001";"France Inter";"2013-06-11T07:52:00+01:00";"2013-06-11T07:58:49+01:00";"2013-06-11";"409";"Clément, membre de l'Action antifasciste Paris-Banlieue";"L'invité de 7h50";"Le 7/9";"Pascale CLARK s'entretient avec Clément, membre de l'Action antifasciste Paris-Banlieue, suite au décès de Clément MERIC, militant anti-fasciste qui a perdu la vie lors d'une bagarre avec des skinheads.";"Production propre";"Radio France, 2013 (Producteur)";"décès|extrême gauche|bagarre|fanatisme|extrême droite|bande de jeunes|courant politique|militant|société|Méric, Clément|skinhead|idéologie politique";"Clark, Pascale (Présentateur)";"Interview entretien";"";"0";""
"5679330_001";"France Inter";"2013-06-11T07:57:00+01:00";"2013-06-11T07:59:15+01:00";"2013-06-11";"135";"La touche de Collin et Mauduit : émission du 11 juin 2013";"La touche de Collin et Mauduit";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Création sonore";"";"0";""
"5679331_001";"France Inter";"2013-06-11T07:59:00+01:00";"2013-06-11T08:00:00+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679332_001";"France Inter";"2013-06-11T08:00:00+01:00";"2013-06-11T08:17:06+01:00";"2013-06-11";"1026";"Journal 08h00 : émission du 11 juin 2013";"Journal 08h00";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679333_001";"France Inter";"2013-06-11T08:15:00+01:00";"2013-06-11T08:16:00+01:00";"2013-06-11";"60";"Point route : émission du 11 juin 2013";"Point route";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679334_001";"France Inter";"2013-06-11T08:16:00+01:00";"2013-06-11T08:19:10+01:00";"2013-06-11";"190";"Les deux messages d'Ed Snowden";"Géopolitique";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Guetta, Bernard (Présentateur)|Guetta, Bernard (Producteur)";"Chronique";"";"0";""
"5679335_001";"France Inter";"2013-06-11T08:20:00+01:00";"2013-06-11T08:30:41+01:00";"2013-06-11";"641";"Michel Sapin";"L'invité d'Inter";"Le 7/9";"Patrick COHEN s'entretient avec Michel SAPIN, ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social, à propos de la situation de l'emploi en France et en Europe. Il évoque plus particulièrement le plan social à l'usine Michelin de Joué-Les-Tours, les emplois d'avenir et la situation en Ile-de-France.";"Production propre";"Radio France, 2013 (Producteur)";"emploi|entreprise|chômage|usine|Joué lès Tours|industrie automobile|politique sociale|plan social|jeunesse";"Sapin, Michel (Participant)|Cohen, Patrick (Présentateur)";"Interview entretien";"";"0";""
"5679336_001";"France Inter";"2013-06-11T08:30:00+01:00";"2013-06-11T08:36:45+01:00";"2013-06-11";"405";"La revue de presse : émission du 11 juin 2013";"La revue de presse";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Revue de presse";"";"0";""
"5679337_001";"France Inter";"2013-06-11T08:37:30+01:00";"2013-06-11T08:40:05+01:00";"2013-06-11";"155";"Les emplois saisonniers";"La chronique de Marcel Rufo";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Rufo, Marcel (Présentateur)";"Chronique";"";"0";""
"5679338_001";"France Inter";"2013-06-11T08:41:00+01:00";"2013-06-11T08:54:07+01:00";"2013-06-11";"787";"Michel Sapin";"Inter activ";"Le 7/9";"Invité du 7/9 de France Inter animé par Patrick COHEN, le ministre du travail, de l'emploi, de la formation professionnelle et du dialogue social Michel SAPIN répond aux questions des auditeurs et du journaliste Philippe LEFEBURE.";"Production propre";"Radio France, 2013 (Producteur)";"salarié|emploi|entreprise|crédit|chômage|environnement|taxe|conseil d'administration|impôt|croissance économique|politique sociale|Pôle Emploi|économie|jeunesse";"Sapin, Michel (Participant)|Cohen, Patrick (Présentateur)|Lefébure, Philippe (Présentateur)";"Débat";"";"0";""
"5679339_001";"France Inter";"2013-06-11T08:55:20+01:00";"2013-06-11T08:58:23+01:00";"2013-06-11";"183";"Le billet de Sophia Aram : émission du 11 juin 2013";"Le billet de Sophia Aram";"Le 7/9";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Aram, Sophia (Présentateur)";"Chronique";"";"0";""
"5679340_001";"France Inter";"2013-06-11T09:00:00+01:00";"2013-06-11T09:09:09+01:00";"2013-06-11";"549";"Journal 09h00 : émission du 11 juin 2013";"Journal 09h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679341_001";"France Inter";"2013-06-11T09:09:00+01:00";"2013-06-11T09:10:00+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679342_001";"France Inter";"2013-06-11T09:10:30+01:00";"2013-06-11T09:58:08+01:00";"2013-06-11";"2858";"Etienne Daho";"Comme on nous parle";"";"Pascale CLARK s'entretient avec le chanteur Etienne DAHO à l'occasion de la sortie de son single ""Les Chansons de l'innocence"", premier titre d'un album qui sortira à l'automne prochain.";"Production propre";"Radio France, 2013 (Producteur)";"chanteur|chanson|musique|album|Daho, Etienne";"Leguennec, Stéphane (Réalisateur)|Clark, Pascale (Présentateur)|Clark, Pascale (Producteur)|Daho, Etienne (Participant)";"Magazine|Interview entretien";"";"0";""
"5679343_001";"France Inter";"2013-06-11T10:00:00+01:00";"2013-06-11T10:04:00+01:00";"2013-06-11";"240";"Flash 10h00 :  émission du 11 juin 2013";"Flash 10h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679344_001";"France Inter";"2013-06-11T10:04:00+01:00";"2013-06-11T10:05:00+01:00";"2013-06-11";"60";"Bourse : émission du 11 juin 2013";"Bourse";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679345_001";"France Inter";"2013-06-11T10:06:30+01:00";"2013-06-11T10:57:49+01:00";"2013-06-11";"3079";"Le savoir à portée de souris : l'école sur internet";"Service public";"";"Guillaume ERNER consacre son émission à l'enseignement sur internet. Pour en parler il s'entretient avec Matthieu CISEL, auteur du blog ""Educpros.fr"", François TADDEI, directeur de recherche en biologie à l'INSERM, Serge BERGAMELLI, directeur général du CNED, et Fabienne RUBERT, spécialiste des questions numériques du groupe ""Editis, éducation et référence"". Le magazine est ponctué des chroniques habituelles et du reportage de Lénora KRIEF qui rencontre des lycéennes devant un MOOC de philosophie.";"Production propre";"Radio France, 2013 (Producteur)";"cours|enseignement|Internet|enseignement à distance|école|site internet";"Pauchon, Hervé (Présentateur)|Rubert, Fabienne (Participant)|Mirande, Yves (Présentateur)|Texier, Stéphanie (Réalisateur)|Erner, Guillaume (Présentateur)|Erner, Guillaume (Producteur)|Krief, Lénora (Journaliste)|Taddei, François (Participant)|Bergamelli, Serge (Participant)|Cisel, Matthieu (Participant)";"Magazine|Interview entretien";"";"0";""
"5679346_001";"France Inter";"2013-06-11T10:45:00+01:00";"2013-06-11T10:48:33+01:00";"2013-06-11";"213";"La séquence du consommateur : émission du 11 juin 2013";"La séquence du consommateur";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679347_001";"France Inter";"2013-06-11T10:53:30+01:00";"2013-06-11T10:59:25+01:00";"2013-06-11";"355";"Au Palais idéal du Facteur Cheval, défense de rien toucher";"Un temps de Pauchon";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Pauchon, Hervé (Présentateur)|Pauchon, Hervé (Producteur)|Barnet, Véronique (Réalisateur)";"Reportage";"";"0";""
"5679348_001";"France Inter";"2013-06-11T11:00:00+01:00";"2013-06-11T11:03:00+01:00";"2013-06-11";"180";"Flash 11h00 :  émission du 11 juin 2013";"Flash 11h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679349_001";"France Inter";"2013-06-11T11:04:00+01:00";"2013-06-11T12:18:26+01:00";"2013-06-11";"4466";"Clovis Cornillac ; Pascal Neveu ; Colours in the street";"On va tous y passer";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Salles, David (Présentateur)|Cornillac, Clovis (Participant)|Morin, Daniel (Présentateur)|Lopez, Frédéric (Producteur)|Alleaume, Lilian (Réalisateur)|Manoukian, André (Présentateur)|Chouquet, Yann (Réalisateur)|Neveu, Pascal (Participant)|Chan, Sony (Présentateur)|Ferroni, Nicole (Présentateur)|Chassat, Sophie (Participant)|Meurice, Guillaume (Présentateur)";"Spectacle radio";"";"0";""
"5679350_001";"France Inter";"2013-06-11T11:12:00+01:00";"2013-06-11T11:14:09+01:00";"2013-06-11";"129";"La chronique de 11h12 : émission du 11 juin 2013";"La chronique de 11h12";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679351_001";"France Inter";"2013-06-11T11:32:00+01:00";"2013-06-11T11:36:48+01:00";"2013-06-11";"288";"La chronique de 11h32 : émission du 11 juin 2013";"La chronique de 11h32";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679352_001";"France Inter";"2013-06-11T11:52:00+01:00";"2013-06-11T11:55:05+01:00";"2013-06-11";"185";"La chronique de Sony Chan : émission du 11 juin 2013";"La chronique de Sony Chan";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679353_001";"France Inter";"2013-06-11T12:00:00+01:00";"2013-06-11T12:05:00+01:00";"2013-06-11";"300";"Journal 12h00 : émission du 11 juin 2013";"Journal 12h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679354_001";"France Inter";"2013-06-11T12:08:00+01:00";"2013-06-11T12:12:51+01:00";"2013-06-11";"291";"La chronique de Daniel Morin : émission du 11 juin 2013";"La chronique de Daniel Morin";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Morin, Daniel (Présentateur)";"Chronique";"";"0";""
"5679355_001";"France Inter";"2013-06-11T12:15:00+01:00";"2013-06-11T12:18:18+01:00";"2013-06-11";"198";"La chronique de 12h20 : émission du 11 juin 2013";"La chronique de 12h20";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679356_001";"France Inter";"2013-06-11T12:31:00+01:00";"2013-06-11T12:47:07+01:00";"2013-06-11";"967";"Les Alpes Maritimes : 2ème émission";"Carnets de campagne";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Bertrand, Philippe (Présentateur)|Bertrand, Philippe (Producteur)|Rieger, France (Participant)|Thomas, Marie Christine (Réalisateur)|Milla, Jean Louis (Participant)";"Interview entretien";"";"0";""
"5679357_001";"France Inter";"2013-06-11T12:46:00+01:00";"2013-06-11T12:58:28+01:00";"2013-06-11";"748";"Jeu des mille euros : émission du 11 juin 2013";"Jeu des mille euros";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Stoufflet, Nicolas (Présentateur)|Stoufflet, Nicolas (Producteur)";"Jeu";"";"0";""
"5679358_001";"France Inter";"2013-06-11T12:58:00+01:00";"2013-06-11T13:00:00+01:00";"2013-06-11";"120";"Bourse : émission du 11 juin 2013";"Bourse";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679359_001";"France Inter";"2013-06-11T13:00:00+01:00";"2013-06-11T13:29:37+01:00";"2013-06-11";"1777";"Journal 13h00 : émission du 11 juin 2013";"Inter treize";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679360_001";"France Inter";"2013-06-11T13:30:00+01:00";"2013-06-11T13:58:29+01:00";"2013-06-11";"1709";"Tahiti et la France";"La marche de l'histoire";"";"Jean LEBRUN s'entretient avec Renaud MELTZ,
Maître de conférences à l'Université de Polynésie française, à propos des relations entre la France et la Polynésie et des questions d'autonomie et d'indépendance, tandis que l'ONU vient d'inscrire la Polynésie française dans la liste des territoires à décoloniser. Des archives sonores illustrent leurs propos.";"Production propre";"Radio France, 2013 (Producteur)";"colonialisme|politique|Tahiti|Polynésie française|Flosse, Gaston|autodétermination|indépendance|autonomisme|ONU";"Lebrun, Jean (Présentateur)|Lebrun, Jean (Producteur)|Sigal, Jacques (Réalisateur)|Meltz, Renaud (Participant)";"Documentaire|Document à base d'archives";"";"0";""
"5679361_001";"France Inter";"2013-06-11T14:00:00+01:00";"2013-06-11T14:03:00+01:00";"2013-06-11";"180";"Flash 14h00 :  émission du 11 juin 2013";"Flash 14h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679362_001";"France Inter";"2013-06-11T14:04:30+01:00";"2013-06-11T14:57:32+01:00";"2013-06-11";"3182";"La science des dictionnaires";"La tête au carré";"";"Magazine scientifique présenté par Mathieu VIDARD consacré aujourd'hui à la science des dictionnaires. Pour en parler il reçoit Laurence LAPORTE, lexicographe, directrice éditoriale des éditions ""le Robert"", et Jean PRUVOST, lexicologue. Chronique ""La science infuse"" d'Anne-Cécile PERRIN avec le paléontologue Christian DE MUIZON qui parle de la formation des fossiles. En fin d'émission, la revue de presse avec Sophie BECHEREL, journaliste scientifique à France inter, et David LAROUSSERIE, journaliste au Monde.";"Production propre";"Radio France, 2013 (Producteur)";"langue|mot|linguistique|dictionnaire|paléontologie|fossile";"Muizon, Christian de (Participant)|Becherel, Sophie (Participant)|Vidard, Mathieu (Présentateur)|Vidard, Mathieu (Producteur)|Ballet, Violaine (Réalisateur)|Pruvost, Jean (Participant)|Laporte, Laurence (Participant)|Perrin, Anne Cécile (Présentateur)|Larousserie, David (Participant)";"Magazine|Interview entretien";"";"0";""
"5679363_001";"France Inter";"2013-06-11T14:04:30+01:00";"2013-06-11T14:11:30+01:00";"2013-06-11";"420";"Revue de presse de La tête au carré : émission du 11 juin 2013";"Revue de presse de La tête au carré";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Duvic, Bruno (Présentateur)";"Revue de presse";"";"0";""
"5679364_001";"France Inter";"2013-06-11T14:54:00+01:00";"2013-06-11T14:59:18+01:00";"2013-06-11";"318";"Les fossiles";"La science infuse en 120 secondes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Muizon, Christian de (Participant)|Perrin, Anne Cécile (Réalisateur)";"Chronique|Interview entretien";"";"0";""
"5679365_001";"France Inter";"2013-06-11T15:00:00+01:00";"2013-06-11T15:03:00+01:00";"2013-06-11";"180";"Flash 15h00 :  émission du 11 juin 2013";"Flash 15h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679366_001";"France Inter";"2013-06-11T15:03:30+01:00";"2013-06-11T15:58:14+01:00";"2013-06-11";"3284";"Adolfo Kaminsky, une vie de faussaire";"Là-bas si j'y suis";"";"Magazine d'actualités sociales débutant par la diffusion de messages d'auditeurs (Le répondeur) suivi d'un reportage préalablement introduit par Daniel MERMET. Aujourd'hui, François RUFFIN part à la rencontre de l'ancien faussaire et résistant Adolfo KAMINSKY qui a réalisé des milliers de faux-papiers en s'interdisant toujours d'être payé.";"Production propre";"Radio France, 2013 (Producteur)";"engagement personnel|résistance|carte d'identité|résistant|Kaminsky, Adolfo|faussaire|histoire";"Mermet, Daniel (Présentateur)|Mermet, Daniel (Producteur)|Kaminsky, Adolfo (Participant)|Ruffin, François (Journaliste)|Kaminsky, Sarah (Participant)";"Magazine|Reportage";"";"0";""
"5679367_001";"France Inter";"2013-06-11T16:00:00+01:00";"2013-06-11T16:03:00+01:00";"2013-06-11";"180";"Flash 16h00 :  émission du 11 juin 2013";"Flash 16h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679368_001";"France Inter";"2013-06-11T16:03:30+01:00";"2013-06-11T16:57:28+01:00";"2013-06-11";"3238";"Jean-Philippe Collard";"Carrefour de Lodéon";"";"Frédéric LODEON s'entretient avec le pianiste Jean-Philippe COLLARD, venu présenter les ""Flâneries Musicales de Reims"" dont il est le directeur artistique. L'édition 2013 est placée sous le signe de la musique française.";"Production propre";"Radio France, 2013 (Producteur)";"musicien|musique|concert|Reims|Collard, Jean Philippe|musique classique|festival";"Lodéon, Frédéric (Présentateur)|Lodéon, Frédéric (Producteur)|Collard, Jean Philippe (Participant)|Barjou, Régine (Réalisateur)";"Emission à base de disques|Interview entretien";"";"0";""
"5679369_001";"France Inter";"2013-06-11T17:00:00+01:00";"2013-06-11T17:05:00+01:00";"2013-06-11";"300";"Flash 17h00 :  émission du 11 juin 2013";"Flash 17h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679370_001";"France Inter";"2013-06-11T17:05:30+01:00";"2013-06-11T17:56:22+01:00";"2013-06-11";"3052";"Patrick Chesnais";"Le grand entretien";"";"François BUSNEL s'entretient avec le comédien Patrick CHESNAIS à l'occasion de sortie des films ""Les beaux jours"" de Marion VERNOUX et ""12 ans d'âge"" de Frédéric PROUST. Il évoque son rôle dans ""Les beaux jours"" qui raconte l'histoire d'un couple dont la femme fraîchement retraitée va faire une rencontre. Il parle de son métier d'acteur et notamment de la part d'enfance qu'il a su conserver en exerçant ce métier, de son fils Ferdinand qui est décédé dans un accident de voiture et de son livre ""Il est où, Ferdinand ? : journal d'un père orphelin"". Enfin il dit son envie de réaliser un film et aborde son goût pour la lecture.";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|vie privée|acteur|carrière professionnelle|film";"Chesnais, Patrick (Participant)|Busnel, François (Présentateur)|Busnel, François (Producteur)|Kobylak, Anne (Réalisateur)";"Interview entretien";"";"0";""
"5679371_001";"France Inter";"2013-06-11T17:58:00+01:00";"2013-06-11T18:00:00+01:00";"2013-06-11";"120";"Interprogrammes : émission du 11 juin 2013";"Interprogrammes";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Interprogrammes";"";"0";""
"5679372_001";"France Inter";"2013-06-11T18:00:00+01:00";"2013-06-11T18:18:39+01:00";"2013-06-11";"1119";"Inter soir 18h00 : émission du 11 juin 2013";"Inter soir 18h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679373_001";"France Inter";"2013-06-11T18:17:00+01:00";"2013-06-11T18:18:00+01:00";"2013-06-11";"60";"Bourse : émission du 11 juin 2013";"Bourse";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679374_001";"France Inter";"2013-06-11T18:18:00+01:00";"2013-06-11T18:19:00+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679375_001";"France Inter";"2013-06-11T18:20:00+01:00";"2013-06-11T18:58:25+01:00";"2013-06-11";"2305";"Julie Gayet ; Cédric Klapisch";"Downtown";"";"Philippe COLLIN et Xavier MAUDUIT reçoivent la comédienne Julie GAYET et le réalisateur Cédric KLAPISCH à l'occasion du déroulement à Paris de la deuxième édition du ""Champs-Elysées Film Festival"". L'émission est émaillée des chroniques de Géraldine DE MARGERIE, Ivan BEAUGELET et Joann SFAR.";"Production propre";"Radio France, 2013 (Producteur)";"cinéma|Paris|film|festival";"Gayet, Julie (Participant)|Mauduit, Xavier (Présentateur)|Mauduit, Xavier (Producteur)|Klapisch, Cédric (Participant)|Collin, Philippe (Présentateur)|Collin, Philippe (Producteur)|Sfar, Joann (Présentateur)|Mutel, Henri Marc (Réalisateur)|Beaugelet, Ivan (Présentateur)|Margerie, Géraldine de (Présentateur)";"Magazine|Interview entretien";"";"0";""
"5679377_001";"France Inter";"2013-06-11T18:30:00+01:00";"2013-06-11T18:33:04+01:00";"2013-06-11";"184";"Le zapping des actualités : émission du 11 juin 2013";"Le zapping des actualités";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Beaugelet, Ivan (Présentateur)";"Chronique";"";"0";""
"5679378_001";"France Inter";"2013-06-11T18:45:00+01:00";"2013-06-11T18:49:05+01:00";"2013-06-11";"245";"Le détournement artistique";"Trash test";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Margerie, Géraldine de (Présentateur)";"Chronique";"";"0";""
"5679379_001";"France Inter";"2013-06-11T18:53:00+01:00";"2013-06-11T18:57:35+01:00";"2013-06-11";"275";"Le bruit des bottes";"Vous voyez le tableau";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Sfar, Joann (Auteur de l'oeuvre pré-existante)|Casanova, Marie (Réalisateur)";"Chronique";"";"0";""
"5679380_001";"France Inter";"2013-06-11T19:00:08+01:00";"2013-06-11T19:20:12+01:00";"2013-06-11";"1204";"Inter soir 19h00 : émission du 11 juin 2013";"Inter soir 19h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"Passerel, Alain (Présentateur)";"Journal parlé";"";"0";""
"5679381_001";"France Inter";"2013-06-11T19:20:30+01:00";"2013-06-11T19:21:30+01:00";"2013-06-11";"60";"Météo : émission du 11 juin 2013";"Météo";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Message info";"";"0";""
"5679382_001";"France Inter";"2013-06-11T19:21:30+01:00";"2013-06-11T19:58:19+01:00";"2013-06-11";"2209";"Les jeunes et l'emploi";"Le téléphone sonne";"";"Débat animé par Pierre WEILL consacré aujourd'hui à l'emploi des jeunes et à la question de l'efficacité des mesures mises en place par le gouvernement comme les contrats de génération ou les emplois d'avenir. Les invités répondent aux questions des auditeurs.";"Production propre";"Radio France, 2013 (Producteur)";"emploi|chômage|contrat de travail|chômeur|politique sociale|jeunesse";"Weill, Pierre (Présentateur)|Weill, Pierre (Producteur)|Bosc, Vincent (Participant)|Carcillo, Stéphane (Participant)|Lomazzi, Marc (Participant)|Thomas, Lauranne (Réalisateur)";"Magazine|Débat";"";"0";""
"5679383_001";"France Inter";"2013-06-11T20:00:00+01:00";"2013-06-11T20:03:00+01:00";"2013-06-11";"180";"Flash 20h00 :  émission du 11 juin 2013";"Flash 20h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
"5679384_001";"France Inter";"2013-06-11T20:03:00+01:00";"2013-06-11T20:04:00+01:00";"2013-06-11";"60";"Bourse : émission du 11 juin 2013";"Bourse";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Chronique";"";"0";""
"5679385_001";"France Inter";"2013-06-11T20:05:00+01:00";"2013-06-11T20:59:51+01:00";"2013-06-11";"3291";"Henri Demarquette";"L'humeur vagabonde";"";"Kathleen EVIN s'entretient aujourd'hui avec le violoncelliste Henri DEMARQUETTE à l'occasion du récital qu'il va donner dans le cadre de la 20ème édition du Festival ""Pablo Casals de Prades"" au Théâtre des Champs-Elysées. L'entretien est émaillé d'un reportage de Vinciane HAUDEBOURG qui propose une rencontre avec le guitariste Alejandro SCHWARZ, compositeur et co-fondateur du groupe EL QUINTETO EL DESPUES, et qui collabore ponctuellement avec Henri DEMARQUETTE.";"Production propre";"Radio France, 2013 (Producteur)";"musicien|musique|tango|Paris|musique classique|violoncelliste|guitariste|Schwarz, Alejandro|Demarquette, Henri|festival";"Ayestaray, Valérie (Réalisateur)|Haudebourg, Vinciane (Journaliste)|Evin, Kathleen (Présentateur)|Evin, Kathleen (Producteur)|Demarquette, Henri (Participant)";"Interview entretien|Reportage";"";"0";""
"5679386_001";"France Inter";"2013-06-11T21:00:00+01:00";"2013-06-11T21:03:00+01:00";"2013-06-11";"180";"Flash 21h00 :  émission du 11 juin 2013";"Flash 21h00";"";"";"Production propre";"Radio France, 2013 (Producteur)";"";"";"Journal parlé";"";"0";""
