Identifiant;Chaine;startDate;endDate;referenceDate;DureeSecondes;TitreEmission;TitreCollection;TitreTrancheHoraire;Chapeau;NatureProduction;Producteurs;Descripteurs;Generiques;Genres;Thematique;IdentifiantMediametrie;IdentifiantImedia
"404584_087";"France 24";"2013-06-11T14:40:00+01:00";"2013-06-11T14:45:00+01:00";"2013-06-11";"300";"Sports : [émission du 11 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022329"
"404584_088";"France 24";"2013-06-11T14:45:00+01:00";"2013-06-11T14:57:00+01:00";"2013-06-11";"720";"Culture : [émission du 11 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022330"
"404584_090";"France 24";"2013-06-11T15:00:00+01:00";"2013-06-11T15:10:00+01:00";"2013-06-11";"600";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022332"
"404584_091";"France 24";"2013-06-11T15:10:00+01:00";"2013-06-11T15:27:00+01:00";"2013-06-11";"1020";"L'Europe dans tous ses Etats : [émission du 11 juin 2013]";"L'Europe dans tous ses Etats";"";"";"";"";"";"";"Magazine|Reportage";"";"0";"65022333"
"404584_093";"France 24";"2013-06-11T15:30:00+01:00";"2013-06-11T15:40:00+01:00";"2013-06-11";"600";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022335"
"404584_094";"France 24";"2013-06-11T15:40:00+01:00";"2013-06-11T15:57:00+01:00";"2013-06-11";"1020";"L'Europe dans tous ses Etats : [émission du 11 juin 2013]";"L'Europe dans tous ses Etats";"";"";"";"";"";"";"Magazine|Reportage";"";"0";"65022336"
"404584_096";"France 24";"2013-06-11T16:00:00+01:00";"2013-06-11T16:13:00+01:00";"2013-06-11";"780";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022338"
"404584_097";"France 24";"2013-06-11T16:13:00+01:00";"2013-06-11T16:22:00+01:00";"2013-06-11";"540";"Tech 24 : [émission du 11 juin 2013]";"Tech 24";"";"";"Production propre";"";"";"Grallet, Guillaume (Présentateur)|Paillon, Marjorie (Présentateur)";"Magazine";"Media";"0";"65022339"
"404584_098";"France 24";"2013-06-11T16:22:00+01:00";"2013-06-11T16:27:00+01:00";"2013-06-11";"300";"Les arts de vivre : [émission du 11 juin 2013]";"Les arts de vivre";"";"";"Achat de droits commande";"";"";"";"Reportage";"";"0";"65022340"
"404584_100";"France 24";"2013-06-11T16:30:00+01:00";"2013-06-11T16:42:00+01:00";"2013-06-11";"720";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022342"
"404584_101";"France 24";"2013-06-11T16:42:00+01:00";"2013-06-11T16:56:00+01:00";"2013-06-11";"840";"Face à face : [émission du 11 juin 2013]";"Face à face";"";"";"Production propre";"";"";"";"Débat";"";"0";"65022343"
"404584_103";"France 24";"2013-06-11T17:00:00+01:00";"2013-06-11T17:14:00+01:00";"2013-06-11";"840";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022345"
"404584_104";"France 24";"2013-06-11T17:15:06+01:00";"2013-06-11T17:27:31+01:00";"2013-06-11";"745";"Culture : [émission du 11 juin 2013]";"Culture";"";"Magazine culturel présenté par Louise DUPONT. Elle s'entretient en plateau avec Kamel OUALI, chorégraphe, qui a conçu le ""grand bal masqué"" cette année au château de Versailles, et Jean-Philippe DELAVAULT, metteur en scène, qui a recréé un carrousel royal au château de Versailles, ""Les chevaux du soleil"".
Leurs propos s'accompagnent d'images d'illustration.";"Production propre";"France 24, 2013 (Producteur)";"fête|Versailles|château|spectacle|bal costumé|spectacle équestre";"Delavault, Jean Philippe (Participant)|Dupont, Louise (Présentateur)|Ouali, Kamel (Participant)";"Magazine|Reportage";"";"0";"65022346"
"404584_106";"France 24";"2013-06-11T17:30:00+01:00";"2013-06-11T17:45:08+01:00";"2013-06-11";"908";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022348"
"404584_107";"France 24";"2013-06-11T17:45:08+01:00";"2013-06-11T17:56:49+01:00";"2013-06-11";"701";"Intelligence économique : [émission du 11 juin 2013]";"Intelligence économique";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"";"Magazine|Reportage";"";"0";"65022349"
"404584_110";"France 24";"2013-06-11T18:00:14+01:00";"2013-06-11T18:13:43+01:00";"2013-06-11";"809";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Roux, Vincent (Présentateur)";"Journal télévisé";"";"0";"65022352"
"404584_064";"France 24";"2013-06-11T18:13:43+01:00";"2013-06-11T18:25:29+01:00";"2013-06-11";"706";"[Père Pedro Opeka]";"L'entretien de France 24";"";"";"Production propre";"France 24, 2013 (Producteur)";"solidarité|prêtre|association|Madagascar|pauvreté";"Opeka, Pedro (Participant)|Herz, Virginie (Présentateur)";"Interview entretien";"";"0";"65026658"
"404584_113";"France 24";"2013-06-11T18:30:18+01:00";"2013-06-11T18:43:37+01:00";"2013-06-11";"799";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Roux, Vincent (Présentateur)";"Journal télévisé";"";"0";"65022354"
"404584_171";"France 24";"2013-06-11T18:45:04+01:00";"2013-06-11T18:56:32+01:00";"2013-06-11";"688";"Une semaine au Moyen Orient : [émission du 11 juin 2013]";"Une semaine au Moyen Orient";"";"Magazine hebdomadaire revenant sur l'actualité politique et sociétale des pays du Moyen Orient de la semaine écoulée. Présenté par Meriem AMELLAL LALMAS, il alterne les plateaux, les reportages et les brèves en images.";"Production propre";"France 24, 2013 (Producteur)";"";"Amellal Lalmas, Meriem (Présentateur)";"Magazine|Reportage";"Information";"0";""
"404584_117";"France 24";"2013-06-11T18:59:44+01:00";"2013-06-11T19:09:24+01:00";"2013-06-11";"580";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Roux, Vincent (Présentateur)";"Journal télévisé";"";"0";"65022358"
"404584_118";"France 24";"2013-06-11T19:09:30+01:00";"2013-06-11T19:28:01+01:00";"2013-06-11";"1111";"Emeutes en Turquie : le vrai visage d'Erdogan ? : [1ère partie]";"Le débat de France 24";"";"Magazine présenté par Gauthier RYBINSKI qui anime un débat sur le thème des manifestations en Turquie contre le régime de Recep Erdogan en compagnie de Fatma KIZILBOGA, correspondante en Turquie, Tancrède JOSSERAN, attaché de recherche à l'institut de stratégie et des conflits, Deniz ÜNAL, économiste, Martine GOZLAN, rédactrice en chef à Marianne, et Ahmet OGRAS, président de l'Union des démocrates turcs européens.";"Production propre";"France 24, 2013 (Producteur)";"répression|crise politique|grève générale|place|politique intérieure|Istanbul|Erdogan, Recep Tayyip|démocratie|manifestation|police|liberté d'expression|révolte|Turquie|violence";"Rybinski, Gauthier (Présentateur)|Gozlan, Martine (Participant)|Yahiaoui, Karim (Présentateur)|Kizilboga, Fatma (Participant)|Unal, Deniz (Participant)";"Magazine|Débat";"";"0";"65022359"
"404584_120";"France 24";"2013-06-11T19:29:11+01:00";"2013-06-11T19:55:12+01:00";"2013-06-11";"1561";"Emeutes en Turquie : le vrai visage d'Erdogan ? : [2ème partie]";"Le débat de France 24";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Rybinski, Gauthier (Présentateur)|Gozlan, Martine (Participant)|Yahiaoui, Karim (Présentateur)|Kizilboga, Fatma (Participant)|Unal, Deniz (Participant)";"Magazine|Débat";"";"0";"65022361"
"404584_119";"France 24";"2013-06-11T19:30:00+01:00";"2013-06-11T19:31:00+01:00";"2013-06-11";"60";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022360"
"404584_121";"France 24";"2013-06-11T19:48:00+01:00";"2013-06-11T19:56:00+01:00";"2013-06-11";"480";"Journal de l'économie : [émission du 11 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022362"
"404584_123";"France 24";"2013-06-11T20:00:43+01:00";"2013-06-11T20:14:36+01:00";"2013-06-11";"833";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Kahane, Raphaël (Présentateur)";"Journal télévisé";"";"0";"65022364"
"404584_125";"France 24";"2013-06-11T20:14:00+01:00";"2013-06-11T20:17:00+01:00";"2013-06-11";"180";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022366"
"404584_172";"France 24";"2013-06-11T20:15:06+01:00";"2013-06-11T20:19:35+01:00";"2013-06-11";"269";"Sports : [émission du 11 juin 2013]";"Sports";"";"";"Achat de droits commande";"Eurosport, 2013 (Producteur)|France 24, 2013 (Producteur)";"";"Perrochais, Benoît (Présentateur)";"Magazine|Reportage";"Sports";"0";""
"404584_126";"France 24";"2013-06-11T20:19:39+01:00";"2013-06-11T20:25:26+01:00";"2013-06-11";"347";"Economie : [émission du 11 juin 2013]";"Economie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Bonnichon, Claire (Présentateur)|Kahane, Raphaël (Présentateur)";"Magazine|Reportage";"Economie";"0";"65022367"
"404584_128";"France 24";"2013-06-11T20:30:00+01:00";"2013-06-11T20:42:00+01:00";"2013-06-11";"720";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022369"
"404584_129";"France 24";"2013-06-11T20:42:00+01:00";"2013-06-11T20:44:00+01:00";"2013-06-11";"120";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022370"
"404584_131";"France 24";"2013-06-11T20:47:11+01:00";"2013-06-11T20:52:22+01:00";"2013-06-11";"311";"Culture : [émission du 11 juin 2013]";"Culture";"";"Magazine culturel présenté par Raphaël KAHANE en présence d'Alain KRUGER, chroniqueur cinéma à France 24, qui parle des films ""The bling ring"" de Sofia Coppola et ""L'inconnu du lac"" d'Alain Guiraudie.";"Production propre";"France 24, 2013 (Producteur)";"cinéma|film";"Kruger, Alain (Présentateur)|Kahane, Raphaël (Présentateur)";"Magazine|Reportage";"";"0";"65022371"
"404584_136";"France 24";"2013-06-11T20:52:33+01:00";"2013-06-11T20:56:25+01:00";"2013-06-11";"232";"Ukraine : la démocratie en péril";"Focus";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Kahane, Raphaël (Présentateur)";"Magazine|Reportage";"Information";"0";"65022376"
"404584_133";"France 24";"2013-06-11T21:00:09+01:00";"2013-06-11T21:15:55+01:00";"2013-06-11";"946";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Kahane, Raphaël (Présentateur)";"Journal télévisé";"";"0";"65022373"
"404584_134";"France 24";"2013-06-11T21:06:17+01:00";"2013-06-11T21:08:52+01:00";"2013-06-11";"155";"Manifestations en Turquie";"La question du jour";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Charrier, Armelle (Journaliste)|Kahane, Raphaël (Présentateur)";"Chronique";"";"0";"65022374"
"404584_135";"France 24";"2013-06-11T21:15:00+01:00";"2013-06-11T21:17:00+01:00";"2013-06-11";"120";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022375"
"404584_130";"France 24";"2013-06-11T21:15:55+01:00";"2013-06-11T21:20:50+01:00";"2013-06-11";"295";"Un oeil sur les médias : [émission du 11 juin 2013]";"Un oeil sur les médias  ";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Yahiaoui, Karim (Journaliste)|Kahane, Raphaël (Présentateur)";"Chronique";"Media";"0";"65026918"
"404584_138";"France 24";"2013-06-11T21:30:00+01:00";"2013-06-11T21:42:00+01:00";"2013-06-11";"720";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022378"
"404584_139";"France 24";"2013-06-11T21:42:00+01:00";"2013-06-11T21:45:00+01:00";"2013-06-11";"180";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022379"
"404584_140";"France 24";"2013-06-11T21:44:35+01:00";"2013-06-11T21:56:29+01:00";"2013-06-11";"714";"Le journal de l'Afrique : [émission du 11 juin 2013]";"Le journal de l'Afrique";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Marchal, Roland (Participant)|Kahane, Raphaël (Présentateur)|Patricelli, Sonia (Présentateur)";"Journal télévisé";"";"0";"65026673"
"404584_142";"France 24";"2013-06-11T22:00:00+01:00";"2013-06-11T22:13:00+01:00";"2013-06-11";"780";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022381"
"404584_173";"France 24";"2013-06-11T22:16:52+01:00";"2013-06-11T22:22:00+01:00";"2013-06-11";"308";"Journal de l'économie : [émission du 11 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Bonnichon, Claire (Présentateur)|Lechrist, Aude (Présentateur)";"Magazine|Reportage";"Economie";"0";""
"404584_145";"France 24";"2013-06-11T22:22:03+01:00";"2013-06-11T22:27:13+01:00";"2013-06-11";"310";"Un oeil sur les médias : [émission du 11 juin 2013]";"Un oeil sur les médias";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Lechrist, Aude (Présentateur)|Yahiaoui, Karim (Journaliste)";"Chronique";"Media";"0";"65022384"
"404584_147";"France 24";"2013-06-11T22:30:00+01:00";"2013-06-11T22:39:00+01:00";"2013-06-11";"540";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022386"
"404584_148";"France 24";"2013-06-11T22:39:00+01:00";"2013-06-11T22:43:00+01:00";"2013-06-11";"240";"Sports : [émission du 11 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022387"
"404584_149";"France 24";"2013-06-11T22:43:00+01:00";"2013-06-11T22:46:00+01:00";"2013-06-11";"180";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022388"
"404584_150";"France 24";"2013-06-11T22:46:00+01:00";"2013-06-11T22:58:00+01:00";"2013-06-11";"720";"Culture : [émission du 11 juin 2013]";"Culture";"";"";"Production propre";"";"";"";"Magazine|Reportage";"";"0";"65022389"
"404584_152";"France 24";"2013-06-11T23:00:00+01:00";"2013-06-11T23:13:00+01:00";"2013-06-11";"780";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022391"
"404584_153";"France 24";"2013-06-11T23:13:00+01:00";"2013-06-11T23:18:00+01:00";"2013-06-11";"300";"Sports : [émission du 11 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022392"
"404584_154";"France 24";"2013-06-11T23:18:00+01:00";"2013-06-11T23:20:00+01:00";"2013-06-11";"120";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022393"
"404584_155";"France 24";"2013-06-11T23:20:00+01:00";"2013-06-11T23:26:00+01:00";"2013-06-11";"360";"Focus : [émission du 11 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"65022394"
"404584_157";"France 24";"2013-06-11T23:30:00+01:00";"2013-06-11T23:43:00+01:00";"2013-06-11";"780";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022396"
"404584_158";"France 24";"2013-06-11T23:43:00+01:00";"2013-06-11T23:45:00+01:00";"2013-06-11";"120";"Rappel des titres : [émission du 11 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022397"
"404584_159";"France 24";"2013-06-11T23:45:00+01:00";"2013-06-11T23:51:00+01:00";"2013-06-11";"360";"Journal de l'économie : [émission du 11 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022398"
"404584_160";"France 24";"2013-06-11T23:51:00+01:00";"2013-06-11T23:56:00+01:00";"2013-06-11";"300";"Sur le Net : [émission du 11 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022399"
"404584_162";"France 24";"2013-06-12T00:00:00+01:00";"2013-06-12T00:10:00+01:00";"2013-06-11";"600";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022401"
"404584_163";"France 24";"2013-06-12T00:10:00+01:00";"2013-06-12T00:28:00+01:00";"2013-06-11";"1080";"Le débat de France 24 : [émission du 11 Juin 2013]";"Le débat de France 24";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"65022402"
"404584_165";"France 24";"2013-06-12T00:30:00+01:00";"2013-06-12T00:40:00+01:00";"2013-06-11";"600";"Le journal : [émission du 11 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022404"
"404584_166";"France 24";"2013-06-12T00:40:00+01:00";"2013-06-12T05:00:00+01:00";"2013-06-11";"15600";"Le débat de France 24 : [émission du 11 Juin 2013]";"Le débat de France 24";"";"";"Production propre";"";"";"Burggraf, Vanessa (Présentateur)";"Magazine|Débat";"";"0";"65022405"
"404722_002";"France 24";"2013-06-12T05:00:00+01:00";"2013-06-12T05:13:00+01:00";"2013-06-12";"780";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022437"
"404722_003";"France 24";"2013-06-12T05:13:00+01:00";"2013-06-12T05:22:00+01:00";"2013-06-12";"540";"Tech 24 : [émission du 12 juin 2013]";"Tech 24";"";"";"Production propre";"";"";"Grallet, Guillaume (Présentateur)|Paillon, Marjorie (Présentateur)";"Magazine";"Media";"0";"65022438"
"404722_004";"France 24";"2013-06-12T05:22:00+01:00";"2013-06-12T05:28:00+01:00";"2013-06-12";"360";"Sur le Net : [émission du 12 juin 2013]";"Sur le Net";"";"";"Achat de droits commande";"";"";"";"Magazine|Reportage";"Media";"0";"65022439"
"404722_006";"France 24";"2013-06-12T05:30:00+01:00";"2013-06-12T05:40:00+01:00";"2013-06-12";"600";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022441"
"404722_007";"France 24";"2013-06-12T05:40:00+01:00";"2013-06-12T05:58:00+01:00";"2013-06-12";"1080";"Face à face : [émission du 12 juin 2013]";"Face à face";"";"";"Production propre";"";"";"";"Débat";"";"0";"65022442"
"404722_009";"France 24";"2013-06-12T06:00:00+01:00";"2013-06-12T06:12:00+01:00";"2013-06-12";"720";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022444"
"404722_011";"France 24";"2013-06-12T06:17:00+01:00";"2013-06-12T06:20:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022446"
"404722_012";"France 24";"2013-06-12T06:20:00+01:00";"2013-06-12T06:23:00+01:00";"2013-06-12";"180";"Journal de l'économie : [émission du 12 juin 2013]";"Journal de l'économie";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Economie";"0";"65022447"
"404722_010";"France 24";"2013-06-12T06:20:17+01:00";"2013-06-12T06:25:28+01:00";"2013-06-12";"311";"Sports : [émission du 12 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"Vicaut, Jimmy (Participant)|Ontanon, Guy (Participant)";"Magazine|Reportage";"Sports";"0";"65022445"
"404722_015";"France 24";"2013-06-12T06:30:00+01:00";"2013-06-12T06:40:00+01:00";"2013-06-12";"600";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022450"
"404722_018";"France 24";"2013-06-12T06:40:16+01:00";"2013-06-12T06:47:34+01:00";"2013-06-12";"438";"Asie direct : [émission du 12 juin 2013]";"Asie direct";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Allain, Elisabeth (Présentateur)|Lepetit, Sylvain (Journaliste)";"Reportage";"";"0";"65022453"
"404722_017";"France 24";"2013-06-12T06:45:00+01:00";"2013-06-12T06:48:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022452"
"404722_016";"France 24";"2013-06-12T06:47:35+01:00";"2013-06-12T06:52:45+01:00";"2013-06-12";"310";"Sports : [émission du 12 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022451"
"404722_020";"France 24";"2013-06-12T07:00:12+01:00";"2013-06-12T07:12:47+01:00";"2013-06-12";"755";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Drouet, Hélène (Présentateur)";"Journal télévisé";"";"0";"65022455"
"404722_195";"France 24";"2013-06-12T07:12:46+01:00";"2013-06-12T07:18:20+01:00";"2013-06-12";"334";"Journal de l'économie : [émission du 12 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Drouet, Hélène (Présentateur)|Chabour, Karina (Présentateur)";"Magazine|Reportage";"Economie";"0";""
"404722_022";"France 24";"2013-06-12T07:15:00+01:00";"2013-06-12T07:18:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022457"
"404722_021";"France 24";"2013-06-12T07:18:20+01:00";"2013-06-12T07:22:59+01:00";"2013-06-12";"279";"Revue de presse nationale : [émission du 12 juin 2013]";"Revue de presse nationale";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Frade, Hélène (Présentateur)|Drouet, Hélène (Présentateur)";"Revue de presse";"Information";"0";"65022456"
"404722_025";"France 24";"2013-06-12T07:30:00+01:00";"2013-06-12T07:40:00+01:00";"2013-06-12";"600";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022460"
"404722_196";"France 24";"2013-06-12T07:44:35+01:00";"2013-06-12T07:48:37+01:00";"2013-06-12";"242";"Allemagne : l'avenir incertain des réfugiés de la guerre de Libye";"Focus";"";"Magazine d'information présenté par Hélène DROUET sur la situation à Hambourg, en Allemagne, de réfugiés venus de Libye et chassés d'Italie. Il est constitué d'un reportage d'Anne MAILLIET sur les conditions de vie de ces réfugiés qui n'ont pas le droit ni de se loger ni de travailler et sont pris en charge par des associations de bénévoles.";"Production propre";"France 24, 2013 (Producteur)";"clandestin|réfugié|Hambourg|condition de vie|immigré|République fédérale d'Allemagne";"Drouet, Hélène (Présentateur)|Mailliet, Anne (Journaliste)";"Magazine|Reportage";"";"0";""
"404722_027";"France 24";"2013-06-12T07:45:00+01:00";"2013-06-12T07:48:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022462"
"404722_028";"France 24";"2013-06-12T07:48:37+01:00";"2013-06-12T07:53:53+01:00";"2013-06-12";"316";"Sports : [émission du 12 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022463"
"404722_030";"France 24";"2013-06-12T08:00:00+01:00";"2013-06-12T08:10:00+01:00";"2013-06-12";"600";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022465"
"404722_032";"France 24";"2013-06-12T08:15:00+01:00";"2013-06-12T08:18:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022467"
"404722_031";"France 24";"2013-06-12T08:15:55+01:00";"2013-06-12T08:21:01+01:00";"2013-06-12";"306";"Journal de l'économie : [émission du 12 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"";"Magazine|Reportage";"Economie";"0";"65022466"
"404722_033";"France 24";"2013-06-12T08:18:00+01:00";"2013-06-12T08:26:00+01:00";"2013-06-12";"480";"Focus : [émission du 12 juin 2013]";"Focus";"";"";"Production propre";"";"";"";"Magazine|Reportage";"Information";"0";"65022468"
"404722_026";"France 24";"2013-06-12T08:21:09+01:00";"2013-06-12T08:24:41+01:00";"2013-06-12";"212";"Sur le net : [émission du 12 juin 2013]";"Sur le net";"";"";"Achat de droits commande";"Electron Libre Productions, 2013 (Producteur)";"";"Kazan, Michaël (Producteur)|Chebbi, Yannis (Producteur)|Suncic, Aymeric (Rédacteur en chef)|Ho Kam, Man (Journaliste)|Gonzalez Fructuoso, Bertrand (Réalisateur)|Reine, Stéphane (Réalisateur)";"Magazine|Reportage";"Media";"0";"65022461"
"404722_035";"France 24";"2013-06-12T08:30:00+01:00";"2013-06-12T08:42:00+01:00";"2013-06-12";"720";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022470"
"404722_036";"France 24";"2013-06-12T08:36:53+01:00";"2013-06-12T08:39:45+01:00";"2013-06-12";"172";"Manifestations en Turquie : Erdogan rencontre des manifestants";"A la une";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Allain, Elisabeth (Présentateur)|Herz, Virginie (Journaliste)";"Chronique";"Information";"0";"65022471"
"404722_037";"France 24";"2013-06-12T08:48:00+01:00";"2013-06-12T08:51:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022472"
"404722_038";"France 24";"2013-06-12T08:51:00+01:00";"2013-06-12T08:56:00+01:00";"2013-06-12";"300";"Sports : [émission du 12 juin 2013]";"Sports";"";"";"Achat de droits de diffusion";"";"";"";"Magazine|Reportage";"Sports";"0";"65022473"
"404722_040";"France 24";"2013-06-12T09:00:00+01:00";"2013-06-12T09:10:00+01:00";"2013-06-12";"600";"Le journal : [émission du 12 juin 2013]";"Le journal";"";"";"Production propre";"";"";"";"Journal télévisé";"";"0";"65022475"
"404722_197";"France 24";"2013-06-12T09:13:52+01:00";"2013-06-12T09:19:31+01:00";"2013-06-12";"339";"Journal de l'économie : [émission du 12 juin 2013]";"Journal de l'économie";"";"";"Production propre";"France 24, 2013 (Producteur)";"";"Drouet, Hélène (Présentateur)|Chabour, Karina (Présentateur)";"Magazine|Reportage";"Economie";"0";""
"404722_042";"France 24";"2013-06-12T09:15:00+01:00";"2013-06-12T09:18:00+01:00";"2013-06-12";"180";"Rappel des titres : [émission du 12 juin 2013]";"Rappel des titres";"";"";"Production propre";"";"";"";"Message info";"Information";"0";"65022477"
